YYYY_LOCAL,MM_LOCAL,DD_LOCAL,HHMM_LOCAL,YYYYMMDDHH,YYYY_SOLAR,MM_SOLAR,DD_SOLAR,HHMM_SOLAR,NEAR_CMMTY,PROVINCE,FUJITA,START_LAT_,START_LON_,END_LAT_N,END_LON_W,LENGTH_M,MOTION_DEG,WIDTH_MAX_,HUMAN_FATA,HUMAN_INJ,ANIMAL_FAT,ANIMAL_INJ,DMG_THOUS,FORECAST_R
     1982.000000,        5.000000,        7.000000,     1700.000000,19820507 2300,     1982.000000,        5.000000,        7.000000,     1536.000000,Coutts,AB,0,       49.000000,     -111.970000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lethbridge - Taber - Milk River
     1982.000000,        5.000000,       28.000000,     1605.000000,19820528 2005,     1982.000000,        5.000000,       28.000000,     1443.000000,Dobbinton,ON,0,       44.393000,      -81.134000,       44.380000,      -81.104000,2650,300,60,0,0,0,0,2,Grey - Bruce
     1982.000000,        6.000000,        2.000000,     1530.000000,19820602 2130,     1982.000000,        6.000000,        2.000000,     1353.000000,Gainford,AB,1,       53.581500,     -114.781500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,8,Spruce Grove - Morinville - Mayerthorpe - Evansburg
     1982.000000,        6.000000,        2.000000,     1840.000000,19820603 0040,     1982.000000,        6.000000,        2.000000,     1739.000000,Prince Albert,SK,0,       53.200000,     -105.770000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Prince Albert - Shellbrook - Spiritwood - Duck Lake
     1982.000000,        6.000000,        5.000000,     1620.000000,19820605 2220,     1982.000000,        6.000000,        5.000000,     1512.000000,Delisle,SK,0,       51.967000,     -107.417000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Martensville - Warman - Rosthern - Delisle - Wakaw
     1982.000000,        6.000000,        6.000000,     1600.000000,19820606 2200,     1982.000000,        6.000000,        6.000000,     1458.000000,Prince Albert,SK,0,       53.200000,     -105.770000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Prince Albert - Shellbrook - Spiritwood - Duck Lake
     1982.000000,        6.000000,       15.000000,     1900.000000,19820615 2300,     1982.000000,        6.000000,       15.000000,     1733.000000,Strathroy,ON,1,       42.916000,      -81.634000,       42.929000,      -81.583000,4300,250,20,0,0,0,0,-999,London - Middlesex
     1982.000000,        6.000000,       15.000000,     1910.000000,19820615 2310,     1982.000000,        6.000000,       15.000000,     1740.000000,Chatham-Kent,ON,0,       42.427000,      -82.262000,       42.429000,      -82.219000,3500,270,-999,0,0,0,0,10,Windsor - Essex - Chatham-Kent
     1982.000000,        6.000000,       15.000000,     2025.000000,19820616 0025,     1982.000000,        6.000000,       15.000000,     1903.000000,Burford,ON,0,       43.070000,      -80.470000,       43.122000,      -80.377000,11100,230,-999,0,0,0,0,-999,Oxford - Brant
     1982.000000,        6.000000,       15.000000,     2030.000000,19820616 0030,     1982.000000,        6.000000,       15.000000,     1906.000000,Port Burwell,ON,0,       42.644000,      -80.808000,       42.650000,      -80.796000,1040,235,-999,0,0,0,0,-999,Elgin
     1982.000000,        6.000000,       22.000000,     1400.000000,19820622 1800,     1982.000000,        6.000000,       22.000000,     1240.000000,Mississauga,ON,0,       43.579000,      -79.630000,       43.574000,      -79.603000,2230,290,-999,0,0,0,0,-999,Halton - Peel
     1982.000000,        6.000000,       22.000000,     1850.000000,19820622 2250,     1982.000000,        6.000000,       22.000000,     1722.000000,Exeter,ON,1,       43.330000,      -81.604000,       43.340000,      -81.500000,8000,260,-999,0,0,0,0,-999,Huron - Perth
     1982.000000,        6.000000,       30.000000,     1800.000000,19820701 0000,     1982.000000,        6.000000,       30.000000,     1622.000000,12 km NE of Lacombe,AB,1,       52.530000,     -113.580000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,100,Red Deer - Ponoka - Innisfail - Stettler
     1982.000000,        6.000000,       30.000000,     2100.000000,19820701 0300,     1982.000000,        6.000000,       30.000000,     1917.000000,Dovercourt,AB,3,       52.250000,     -114.850000,     -999.000000,     -999.000000,-999,-999,-999,0,1,-999,-999,500,Rocky Mountain House - Caroline
     1982.000000,        6.000000,       30.000000,     2120.000000,19820701 0320,     1982.000000,        6.000000,       30.000000,     1949.000000,24 km N of Viking,AB,2,       53.318000,     -111.778000,     -999.000000,     -999.000000,-999,-999,-999,0,0,-999,-999,-999,Lloydminster - Wainwright - Vermilion - Provost
     1982.000000,        6.000000,       30.000000,     2120.000000,19820701 0320,     1982.000000,        6.000000,       30.000000,     1950.000000,Kinsella,AB,1,       53.000000,     -111.530000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lloydminster - Wainwright - Vermilion - Provost
     1982.000000,        7.000000,        1.000000,     1900.000000,19820702 0100,     1982.000000,        7.000000,        1.000000,     1733.000000,Consort,AB,1,       52.020000,     -110.770000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Hanna - Coronation - Oyen
     1982.000000,        7.000000,        5.000000,        0.000000,19820705,     1982.000000,        7.000000,        5.000000,        0.000000,Obonga Lake,ON,1,       49.960000,      -89.340000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Lake Nipigon - Wabakimi
     1982.000000,        7.000000,       11.000000,     1800.000000,19820712 0000,     1982.000000,        7.000000,       11.000000,     1621.000000,Clive,AB,0,       52.470000,     -113.450000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Red Deer - Ponoka - Innisfail - Stettler
     1982.000000,        7.000000,       16.000000,     1530.000000,19820716 2130,     1982.000000,        7.000000,       16.000000,     1329.000000,Colgate,SK,1,       49.401000,     -103.895000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Estevan - Weyburn - Radville - Milestone
     1982.000000,        7.000000,       16.000000,     1900.000000,19820717 0000,     1982.000000,        7.000000,       16.000000,     1726.000000,Emerson,MB,0,       49.001000,      -97.220000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Morden - Winkler - Altona - Emerson - Morris
     1982.000000,        7.000000,       16.000000,     1930.000000,19820717 0030,     1982.000000,        7.000000,       16.000000,     1801.000000,Hadashville,MB,0,       49.680000,      -95.900000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Whiteshell - Lac du Bonnet - Pinawa
     1982.000000,        7.000000,       16.000000,     1956.000000,19820717 0056,     1982.000000,        7.000000,       16.000000,     1807.000000,Melita,MB,0,       49.270000,     -100.990000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Melita - Boissevain - Turtle Mountain Provincial Park
     1982.000000,        7.000000,       16.000000,     2323.000000,19820717 0323,     1982.000000,        7.000000,       16.000000,     2143.000000,32 km SW of Portage la Prairie,MB,0,       49.805000,      -98.594000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Brandon - Carberry - Treherne
     1982.000000,        7.000000,       16.000000,     2230.000000,19820717 0330,     1982.000000,        7.000000,       16.000000,     2048.000000,St. Alphonse,MB,0,       49.430000,      -99.000000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Killarney - Pilot Mound - Manitou
     1982.000000,        7.000000,       16.000000,     2330.000000,19820717 0430,     1982.000000,        7.000000,       16.000000,     2152.000000,Morden,MB,0,       49.490000,      -98.100000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Portage la Prairie - Headingley - Brunkild - Carman
     1982.000000,        7.000000,       18.000000,     1540.000000,19820718 1940,     1982.000000,        7.000000,       18.000000,     1422.000000,Crowes Landing,ON,0,       44.560000,      -78.060000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Peterborough - Kawartha Lakes
     1982.000000,        7.000000,       19.000000,     1500.000000,19820719 1800,     1982.000000,        7.000000,       19.000000,     1332.000000,Bathurst,NB,1,       47.600000,      -65.600000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,10,Bathurst and Chaleur Region
     1982.000000,        7.000000,       19.000000,     1600.000000,19820719 2200,     1982.000000,        7.000000,       19.000000,     1401.000000,Carrot River,SK,1,       53.293000,     -103.485000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Melfort - Tisdale - Nipawin - Carrot River
     1982.000000,        8.000000,        8.000000,     1545.000000,19820808 1945,     1982.000000,        8.000000,        8.000000,     1414.000000,Cochrane,ON,0,       49.038000,      -81.388000,       49.126000,      -81.383000,9820,180,-999,0,0,0,0,100,Timmins - Cochrane
     1982.000000,        8.000000,       11.000000,     1700.000000,19820811 2300,     1982.000000,        8.000000,       11.000000,     1546.000000,Ponteix,SK,2,       49.750000,     -107.480000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Shaunavon - Maple Creek - Val Marie - Cypress Hills
     1982.000000,        8.000000,       11.000000,     1800.000000,19820812 0000,     1982.000000,        8.000000,       11.000000,     1623.000000,Alix,AB,0,       52.394000,     -113.194000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Red Deer - Ponoka - Innisfail - Stettler
     1982.000000,        8.000000,       11.000000,     1800.000000,19820812 0000,     1982.000000,        8.000000,       11.000000,     1634.000000,Edgerton,AB,0,       52.759000,     -110.486000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lloydminster - Wainwright - Vermilion - Provost
     1982.000000,        8.000000,       11.000000,     1942.000000,19820812 0142,     1982.000000,        8.000000,       11.000000,     1834.000000,Prince Albert,SK,0,       53.200000,     -105.770000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Prince Albert - Shellbrook - Spiritwood - Duck Lake
     1982.000000,        8.000000,       11.000000,     2030.000000,19820812 0230,     1982.000000,        8.000000,       11.000000,     1906.000000,Marshall,SK,1,       53.194000,     -109.767000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,The Battlefords - Unity - Maidstone - St. Walburg
     1982.000000,        8.000000,       11.000000,     2100.000000,19820812 0300,     1982.000000,        8.000000,       11.000000,     1925.000000,14 km E of Stettler,AB,0,       52.320000,     -112.720000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Red Deer - Ponoka - Innisfail - Stettler
     1982.000000,        8.000000,       14.000000,     1800.000000,19820814 0000,     1982.000000,        8.000000,       14.000000,     1644.000000,Near Denholm,SK,1,       52.610000,     -107.860000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,The Battlefords - Unity - Maidstone - St. Walburg
     1982.000000,        8.000000,       14.000000,     1900.000000,19820815 0000,     1982.000000,        8.000000,       14.000000,     1712.000000,Decker,MB,0,       50.270000,     -100.780000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Minnedosa - Neepawa - Russell - Riding Mountain National Park
     1982.000000,        8.000000,       15.000000,     1400.000000,19820815 2000,     1982.000000,        8.000000,       15.000000,     1227.000000,Vauxhall,AB,0,       50.070000,     -112.120000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Lethbridge - Taber - Milk River
     1982.000000,        8.000000,       15.000000,     1500.000000,19820815 2000,     1982.000000,        8.000000,       15.000000,     1347.000000,Shamattawa,MB,0,       55.850000,      -92.080000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Shamattawa
     1982.000000,        8.000000,       17.000000,     1600.000000,19820817 2200,     1982.000000,        8.000000,       17.000000,     1401.000000,Sylvania,SK,1,       52.767000,     -103.800000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Melfort - Tisdale - Nipawin - Carrot River
     1982.000000,        8.000000,       18.000000,       30.000000,19820818 0630,     1982.000000,        8.000000,       17.000000,     2228.000000,Hardy,SK,1,       49.567000,     -104.717000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Estevan - Weyburn - Radville - Milestone
     1982.000000,        8.000000,       19.000000,     1945.000000,19820819 2345,     1982.000000,        8.000000,       19.000000,     1827.000000,Mattawa,ON,0,       46.300000,      -78.700000,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,North Bay - West Nipissing
     1982.000000,        8.000000,       25.000000,      445.000000,19820825 0845,     1982.000000,        8.000000,       25.000000,      317.000000,Mount Brydges,ON,1,       42.893000,      -81.550000,       42.902000,      -81.371000,14400,265,-999,0,0,0,0,-999,London - Middlesex
     1982.000000,        8.000000,       25.000000,      445.000000,19820825 0845,     1982.000000,        8.000000,       25.000000,      318.000000,London,ON,1,       42.936000,      -81.326000,       42.952000,      -81.112000,14900,265,20,0,0,0,0,-999,London - Middlesex
     1982.000000,        9.000000,       10.000000,     1630.000000,19820910 1930,     1982.000000,        9.000000,       10.000000,     1518.000000,Wilmot,PE,0,       46.400190,      -63.753810,     -999.000000,     -999.000000,-999,-999,-999,0,0,0,0,-999,Prince County P.E.I.
     1982.000000,        9.000000,       10.000000,     2100.000000,19820911 0300,     1982.000000,        9.000000,       10.000000,     1927.000000,Calgary,AB,1,       51.050000,     -114.080000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,City of Calgary
     1982.000000,        0.000000,        0.000000,        0.000000,19820714,     1982.000000,        0.000000,        0.000000,        0.000000,Jackfish Lake,AB,0,       53.480000,     -114.240000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Spruce Grove - Morinville - Mayerthorpe - Evansburg
     1982.000000,        0.000000,        0.000000,        0.000000,19820430,     1982.000000,        0.000000,        0.000000,        0.000000,Cudworth,SK,0,       52.488000,     -105.735000,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Martensville - Warman - Rosthern - Delisle - Wakaw
     1982.000000,        0.000000,        0.000000,        0.000000,19820513,     1982.000000,        0.000000,        0.000000,        0.000000,Mayerthorpe,AB,1,       53.950000,     -115.131500,     -999.000000,     -999.000000,-999,-999,-999,-999,-999,-999,-999,-999,Spruce Grove - Morinville - Mayerthorpe - Evansburg
